team_id_master,team_name,club_name,alias,state_code,state,age_group,gender,birth_year,is_deprecated,division,modular11_alias
37ee4488-0e9b-4bd7-9f94-b3b788666ca5,McLean Youth Soccer U14/2012 Boys MLS Next AD,McLean YS,642357,VA,Virginia,u14,Male,,FALSE,AD,
e2f9e10e-687a-4ee3-b655-49130b82f7a2,Virginia Rush U14 AD,Virginia Rush SC,1295_U14_AD,VA,Virginia,u14,Male,,FALSE,AD,
ef86c726-475a-4b42-ba1e-9567d76d48e8,Atletico FC U14 AD,Atletico FC,623523,WA,Washington,u14,Male,,FALSE,AD,
3da20414-1515-467d-849d-b4b8369369c0,Washington Rush U14 AD,Washington Rush,251276,WA,Washington,u14,Male,,FALSE,AD,
12f4b431-748f-4a97-a1cb-c87c28a85e23,Whatcom Rangers U14 AD,Whatcom FC Rangers,248565,WA,Washington,u14,Male,,FALSE,AD,
88929209-1277-4098-87f3-e2ae5b99157f,Seattle Celtic U14 AD,Seattle Celtic,902_U14_AD,WA,,u14,Male,,FALSE,AD,
18af09da-6abc-455f-b876-db101d1548f2,Sound FC U14 AD,Sound FC,1336_U14_AD,WA,Washington,u14,Male,,FALSE,AD,
c0c867f5-3290-478c-be9f-4f2d7479de91,Mt. Rainier Futbol Club U14 AD,Mt. Rainier Futbol Club AD,894_U14_AD,WA,Washington,u14,Male,,FALSE,AD,
b1358c50-c38b-4325-8fef-f5e4d62d5a2c,Western Washington Surf SC U14 AD,Western Washington Surf SC,909_U14_AD,WA,Washington,u14,Male,,FALSE,AD,
3cf566ad-1dcf-4722-9251-c27f4184118f,Elmbrook United U14 AD,Elmbrook United,1315_U14_AD,WI,Wisconsin,u14,Male,,FALSE,AD,
2c982aa3-16ac-4876-90cd-82c974c77b24,Bavarian United SC U14 HD,Bavarian United SC,458_U14_HD,WI,Wisconsin,u14,Male,,FALSE,HD,
670a0a35-5930-474c-8b56-df0171eaa8aa,SC Wave U14 HD,SC Wave,473_U14_HD,WI,Wisconsin,u14,Male,,FALSE,HD,
757c90f9-20be-41f5-aa19-a64648171ab0,Forward Madison FC U14 AD,Forward Madison FC,1024_U14_AD,WI,,u14,Male,,FALSE,AD,
7e80747a-be43-4e1e-ad9a-b3139da928fc,Wisconsin United FC U14 AD,Wisconsin United FC,1320_U14_AD,WI,Wisconsin,u14,Male,,FALSE,AD,
bb19d5ac-ee08-4d4f-b3a5-c25bdfc47c6d,SC Wave U14,SC Wave,473_U14_AD,WI,Wisconsin,u14,Male,,FALSE,AD,
19f0083b-faa4-4ecc-81f9-80451fa608f1,Bavarian United SC U14,Bavarian United SC,458_U14_AD,WI,Wisconsin,u14,Male,,FALSE,AD,
bb69acc9-5aaa-4c40-9547-a34eb44619a4,West Virginia Soccer U14 AD,West Virginia Soccer,863_U14_AD,WV,West Virginia,u14,Male,2012,FALSE,AD,
327d5a5d-b90e-4f30-90f8-a48fb70e6894,West Virginia Soccer U14 HD,West Virginia Soccer,863_U14_HD,WV,West Virginia,u14,Male,2012,FALSE,HD,
d55b4adb-72b1-48cc-be2a-8fec15b06cf9,Strikers FC U14,Strikers FC,474_U14_AD,,,u14,Male,,FALSE,AD,
0edab1c2-36e9-4715-bb19-da2bb60264b5,LA Youth U14,LA Youth,1351_U14_AD,,,u14,Male,,FALSE,AD,
ba74b4c8-350a-4809-af86-e3f5f67f6475,Roswell Soccer Club U14,Roswell Soccer Club,1302_U14_AD,GA,,u14,Male,,FALSE,AD,
a2ac7098-db29-447a-88e3-71a623c7be53,Lanier Soccer Association U14,Lanier Soccer Association,382_U14_AD,GA,,u14,Male,,FALSE,AD,
04d12f6f-de91-49db-9bae-791ff7952e17,Los Angeles Soccer Club U14,Los Angeles Soccer Club,1273_U14_AD,CA,,u14,Male,,FALSE,AD,
fb465aef-7392-4f91-bfa9-089dd47a06b3,Sozo FC U14,Sozo FC,1337_U14_AD,WA,,u14,Male,,FALSE,AD,
8c27d4c5-c10f-40b1-8907-011f6e9c6f36,956 United U14,956 United,1274_U14_AD,TX,,u14,Male,,FALSE,AD,
43b0b8cb-b550-41d9-9b5d-5fa8a2da9574,AC River U14,AC River,1144_U14_AD,TX,,u14,Male,,FALSE,AD,
581c1531-e30b-4d67-b4b3-ea301bd46e05,Atletico Santa Rosa U14,Atletico Santa Rosa,457_U14_AD,CA,,u14,Male,,FALSE,AD,
c3d127d4-ae06-44f4-a548-30178ef4b78f,Huntsville City FC U14,Huntsville City FC,1406_U14_HD,AL,,u14,Male,,FALSE,HD,
30dfbfd1-9782-4f62-82ff-49bbaa92e915,Valor Soccer U14,Valor Soccer,1338_U14_AD,WA,,u14,Male,,FALSE,AD,
7029b03d-6f1b-4fa9-bf2d-93569f80873a,Dallas Hornets East U14,Dallas Hornets East,1269_U14_AD,TX,,u14,Male,,FALSE,AD,
894e647f-0388-4569-afbe-f75da80d7dae,ALBION SC Merced U14,ALBION SC Merced,568_U14_AD,CA,,u14,Male,,FALSE,AD,
959b9b04-0948-4654-a567-a142ec25be23,Diablo Valley Futbol Club U14,Diablo Valley Futbol Club,name:diablo-valley-futbol-club_U14_AD,,,u14,Male,,FALSE,AD,
96885271-77ef-44bb-a20d-cf80c98f4a49,Burlingame Soccer Club U14,Burlingame Soccer Club,132_U14_AD,CA,,u14,Male,,FALSE,AD,
64a7fc2e-9ec9-4b9b-975d-deaf062c34b2,Silicon Valley Soccer Academy U14,Silicon Valley Soccer Academy,104_U14_AD,CA,,u14,Male,,FALSE,AD,
d419dfb1-7332-4cf8-a313-c03191d6a6e2,SC Del Sol U14,SC Del Sol,389_U14_AD,AZ,,u14,Male,,FALSE,AD,
aa90af27-eeb9-4d82-af36-d30d235811f5,San Francisco Seals U14,San Francisco Seals,565_U14_AD,CA,,u14,Male,,FALSE,AD,
3957e6a9-586b-48e9-9b70-4f42e6eba004,Lamorinda Soccer Club U14,Lamorinda Soccer Club,411_U14_AD,CA,,u14,Male,,FALSE,AD,
e57ddb6b-5adc-48a5-a13f-4ff84c22ea77,FC Greater Boston Bolts U14,FC Greater Boston Bolts,67_U14_AD,MA,,u14,Male,,FALSE,AD,
60035ee6-d918-4471-8d64-706a67a61106,New England Surf SC U14,New England Surf SC,1278_U14_AD,MA,,u14,Male,,FALSE,AD,
fc4f991f-b769-4426-88bb-d1a0204e9cb8,Louisiana Elite SP U14,Louisiana Elite SP,1419_U14_AD,LA,,u14,Male,,FALSE,AD,
96ca3120-ee67-419e-acb9-d09b6697419c,ASG U14,ASG,1300_U14_AD,,,u14,Male,,FALSE,AD,
